Oid	Name	Rank	Parent	Kingdom	Phylum	Class	Order	Suborder	Family	Genus	Species	FullName	Author	Year	SaproxylicStatus	Norway	Sweden	Finland	Denmark	Estonia	Latvia	Lithuania	Poland	England	Scotland	France	RealSpecies	SpeciesName	Synonyms	Comment	OtherDistribution	OptimisticLockField	GCRecord	ObjectType
{93F5F952-29F6-4DAE-8E08-0122937EFD3E}	lapathi	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{7E1D4883-925A-4AC9-BDD9-192774662242}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{A36FF57C-6577-4E1F-89D2-6788F9273E9F}	{C199CA77-A762-4E2E-8285-643A62752750}	{808AC383-0D23-4CF9-AD93-B89145E8697B}	{2E955F8C-3D69-4B5A-B81B-B8858374D52D}	{7E1D4883-925A-4AC9-BDD9-192774662242}	{93F5F952-29F6-4DAE-8E08-0122937EFD3E}	Cryptorhynchus lapathi	(Linnaeus, 1758)	0	2	2	2	2	2	0	0	0	0	0	0	0		Cryptorhynchus lapathi				0		15
{FB180A89-CC6F-436C-975F-012872926D7E}	supina	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{C35909E9-86E2-4689-AB13-1F57E69EC351}	{BD93BDBC-8F91-44E2-BE59-9772B3EDB4B4}	{3F1C39CD-FBBA-42B0-BC7C-028234A2AF4F}	{F3BD253F-A0C7-440C-A5E0-51ECAA478978}	{228CBFE6-5582-4244-806D-13765B3DFFB1}	{EFAD9EF5-DE33-47E4-9DE2-C5C4AD707AD8}	{9A09A29C-19D5-41C4-A351-F3EE315CC6C1}	{C35909E9-86E2-4689-AB13-1F57E69EC351}	{FB180A89-CC6F-436C-975F-012872926D7E}	Mycena supina		0	2	0	0	0	0	0	0	0	0	0	0	0		Mycena supina				0		15
{E81AF0DB-4FB0-474E-AE7F-013CEBDCEE62}	minuta	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{64026C2B-8C86-47A5-A1DD-3BF042227F56}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{A36FF57C-6577-4E1F-89D2-6788F9273E9F}	{C199CA77-A762-4E2E-8285-643A62752750}	{808AC383-0D23-4CF9-AD93-B89145E8697B}	{D29825ED-522B-40E9-B433-8D99BD68F5D8}	{64026C2B-8C86-47A5-A1DD-3BF042227F56}	{E81AF0DB-4FB0-474E-AE7F-013CEBDCEE62}	Gracilia minuta	(Fabricius, 1781)	0	2	2	2	2	2	0	0	0	0	0	0	0		Gracilia minuta				0		15
{31B8FAEC-8C64-43DE-9547-01494D5ACDE3}	laevigatus	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{B02037E6-D5DA-4EAB-A378-24CCD751B092}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{A36FF57C-6577-4E1F-89D2-6788F9273E9F}	{C199CA77-A762-4E2E-8285-643A62752750}	{808AC383-0D23-4CF9-AD93-B89145E8697B}	{7923B34C-4FB4-44A1-B487-817E66B6DD7E}	{B02037E6-D5DA-4EAB-A378-24CCD751B092}	{31B8FAEC-8C64-43DE-9547-01494D5ACDE3}	Proteinus laevigatus	Hochhuth, 1872	0	3	2	2	2	2	0	0	0	0	0	0	0		Proteinus laevigatus				0		15
{21F20A6E-7434-4D18-85B3-01646B2965A2}	Oliveonia	{62253267-A76C-4326-9948-6A5BD50334C8}	{205FDD52-FBD7-44D1-89A0-DAD8316C1EAE}	{BD93BDBC-8F91-44E2-BE59-9772B3EDB4B4}	{3F1C39CD-FBBA-42B0-BC7C-028234A2AF4F}	{F3BD253F-A0C7-440C-A5E0-51ECAA478978}	{CEB5B7D9-1051-4E66-8619-31C0D7F3FDE4}	{948EB7F1-1E15-4463-92FC-2B9601B15D58}	{205FDD52-FBD7-44D1-89A0-DAD8316C1EAE}	{21F20A6E-7434-4D18-85B3-01646B2965A2}		Oliveonia		0	0																	0		13
{65C539F9-6F99-4C0C-A842-01666A142D6E}	sublaevis	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{62C1C903-0988-4808-B90B-395FC68252E5}	{BD93BDBC-8F91-44E2-BE59-9772B3EDB4B4}	{3F1C39CD-FBBA-42B0-BC7C-028234A2AF4F}	{F3BD253F-A0C7-440C-A5E0-51ECAA478978}	{D8C4799E-A6B8-43B6-A0AC-7A01408D77FD}	{91B32813-913B-4E34-9B2A-1A46F36EE91D}	{831DAB5E-864F-44AF-862B-701F2B25E87D}	{62C1C903-0988-4808-B90B-395FC68252E5}	{65C539F9-6F99-4C0C-A842-01666A142D6E}	Ceraceomyces sublaevis		0	2	0	0	0	0	0	0	0	0	0	0	0		Ceraceomyces sublaevis				0		15
{E4AC6140-9C30-4548-A64C-0178AF5AC820}	filiformis	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{16F4C1B3-7492-432A-9B15-D7DD3CE8692B}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{A36FF57C-6577-4E1F-89D2-6788F9273E9F}	{C199CA77-A762-4E2E-8285-643A62752750}	{808AC383-0D23-4CF9-AD93-B89145E8697B}	{7DA9B41A-232A-4B23-AB70-B3A72C0EFA7E}	{16F4C1B3-7492-432A-9B15-D7DD3CE8692B}	{E4AC6140-9C30-4548-A64C-0178AF5AC820}	Dienerella filiformis	(Gyllenhal, 1827)	0	3	2	2	2	2	0	0	0	0	0	0	0		Dienerella filiformis				0		15
{00E22B81-1446-4624-948C-017C0063EE01}	romellii	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{2B2188F6-268E-4FDB-AFD9-FC5FBF38E579}	{BD93BDBC-8F91-44E2-BE59-9772B3EDB4B4}	{3F1C39CD-FBBA-42B0-BC7C-028234A2AF4F}	{F3BD253F-A0C7-440C-A5E0-51ECAA478978}	{D8C4799E-A6B8-43B6-A0AC-7A01408D77FD}	{91B32813-913B-4E34-9B2A-1A46F36EE91D}	{87AB123F-9E56-4189-AFA5-776885AF7C9E}	{2B2188F6-268E-4FDB-AFD9-FC5FBF38E579}	{00E22B81-1446-4624-948C-017C0063EE01}	Antrodiella romellii		0	2	0	0	0	0	0	0	0	0	0	0	0		Antrodiella romellii				0		15
{32D57632-5647-42C8-9ACA-018B1822DC79}	littoralis	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{C17FF076-EC7C-4925-B339-F2FA47C25634}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{A36FF57C-6577-4E1F-89D2-6788F9273E9F}	{4442B3BF-4756-4258-8AF1-7F5B951346EF}	{A2ECAD2A-6B0A-4BED-B475-6E27D1BA2275}	{DCCD2CFE-D002-40AB-B93B-000DD0B62999}	{C17FF076-EC7C-4925-B339-F2FA47C25634}	{32D57632-5647-42C8-9ACA-018B1822DC79}	Drosophila littoralis	Meigen 1830	0	0	2	2	2	2	2	2	0	2	2	2	2		Drosophila littoralis				0		15
{4796F8FD-845E-4B97-B3F6-019D0845F904}	Neoempheria	{62253267-A76C-4326-9948-6A5BD50334C8}	{392053E5-29A9-42CA-A236-626958E32484}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{A36FF57C-6577-4E1F-89D2-6788F9273E9F}	{4442B3BF-4756-4258-8AF1-7F5B951346EF}	{93B1280A-AC5D-48C8-BBBD-E9CC99F0C7E0}	{392053E5-29A9-42CA-A236-626958E32484}	{4796F8FD-845E-4B97-B3F6-019D0845F904}		Neoempheria		0	0																	0		13
{4EC2ADAB-D4D9-4FD0-9DDE-01C421E724C5}	Rhizophagus	{62253267-A76C-4326-9948-6A5BD50334C8}	{01CE6DB9-EA3A-4765-99F6-64D5EEF605FD}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{A36FF57C-6577-4E1F-89D2-6788F9273E9F}	{C199CA77-A762-4E2E-8285-643A62752750}	{808AC383-0D23-4CF9-AD93-B89145E8697B}	{01CE6DB9-EA3A-4765-99F6-64D5EEF605FD}	{4EC2ADAB-D4D9-4FD0-9DDE-01C421E724C5}		Rhizophagus		0	0																	0		13
{C8E998AD-34EC-4D40-8EAC-01CDB273E35D}	Bolitochara	{62253267-A76C-4326-9948-6A5BD50334C8}	{7923B34C-4FB4-44A1-B487-817E66B6DD7E}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{A36FF57C-6577-4E1F-89D2-6788F9273E9F}	{C199CA77-A762-4E2E-8285-643A62752750}	{808AC383-0D23-4CF9-AD93-B89145E8697B}	{7923B34C-4FB4-44A1-B487-817E66B6DD7E}	{C8E998AD-34EC-4D40-8EAC-01CDB273E35D}		Bolitochara		0	0																	0		13
{8CE67B1E-993C-4B19-9666-01D00BA1D2F7}	Oropezella	{62253267-A76C-4326-9948-6A5BD50334C8}	{EFC97B45-E027-4F99-B628-ACDD51293059}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{A36FF57C-6577-4E1F-89D2-6788F9273E9F}	{4442B3BF-4756-4258-8AF1-7F5B951346EF}	{A2ECAD2A-6B0A-4BED-B475-6E27D1BA2275}	{EFC97B45-E027-4F99-B628-ACDD51293059}	{8CE67B1E-993C-4B19-9666-01D00BA1D2F7}		Oropezella		0	0																	0		13
{03BD69DF-9C9E-42AE-A75C-01DEAA1C3C68}	suturalis	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{9BE3F834-8BE2-47B8-BC5B-AC3F6671A2BB}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{A36FF57C-6577-4E1F-89D2-6788F9273E9F}	{C199CA77-A762-4E2E-8285-643A62752750}	{808AC383-0D23-4CF9-AD93-B89145E8697B}	{B99DD609-ECC6-429D-A3FE-3AA4B0586C3F}	{9BE3F834-8BE2-47B8-BC5B-AC3F6671A2BB}	{03BD69DF-9C9E-42AE-A75C-01DEAA1C3C68}	Corticeus suturalis	(Paykull, 1800)	0	2	2	2	2	1	0	0	0	0	0	0	0		Corticeus suturalis				0		15
{F8400DAB-0980-4CAC-91E9-01E3889F7B98}	Clitopilus	{62253267-A76C-4326-9948-6A5BD50334C8}	{784007A3-BB13-4681-BBDC-BF7E8CE3925D}	{BD93BDBC-8F91-44E2-BE59-9772B3EDB4B4}	{3F1C39CD-FBBA-42B0-BC7C-028234A2AF4F}	{F3BD253F-A0C7-440C-A5E0-51ECAA478978}	{228CBFE6-5582-4244-806D-13765B3DFFB1}	{EFAD9EF5-DE33-47E4-9DE2-C5C4AD707AD8}	{784007A3-BB13-4681-BBDC-BF7E8CE3925D}	{F8400DAB-0980-4CAC-91E9-01E3889F7B98}		Clitopilus		0	0																	0		13
{903B6D15-819F-4955-9079-01E9F5265FA3}	Z_Coleoptera_SO	{BF719A88-8ED0-4804-B92A-EE02C0B36351}	{C199CA77-A762-4E2E-8285-643A62752750}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{A36FF57C-6577-4E1F-89D2-6788F9273E9F}	{C199CA77-A762-4E2E-8285-643A62752750}	{903B6D15-819F-4955-9079-01E9F5265FA3}				Z_Coleoptera_SO		0	0																	0		13
{2B495EDC-726E-4B2A-942D-01F47B480BD3}	minuta	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{9A4E570B-1AF2-4B33-ADBB-75A28EE093EA}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{A36FF57C-6577-4E1F-89D2-6788F9273E9F}	{4442B3BF-4756-4258-8AF1-7F5B951346EF}	{A2ECAD2A-6B0A-4BED-B475-6E27D1BA2275}	{B3961ECD-6F50-4810-89BF-7C23C8E3C8EB}	{9A4E570B-1AF2-4B33-ADBB-75A28EE093EA}	{2B495EDC-726E-4B2A-942D-01F47B480BD3}	Triphleba minuta	(Fabricius 1787)	0	0	1	1	1	2	0	0	0	0	0	0	0		Triphleba minuta				0		15
{491FB71C-C97E-4A88-B839-01FBD8AC706D}	suecicus	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{91F7823F-D846-4492-B718-B36BF6145DF2}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{0B94B57D-CC62-4804-857D-5C04708B970D}	{97B9D022-B29D-43C2-B951-C8C3922FB9BE}	{2215B0E3-3679-4641-B9BC-CC0279DAFE39}	{F633C2B8-37A7-4A5C-BA8B-C27AF1EFF2CA}	{91F7823F-D846-4492-B718-B36BF6145DF2}	{491FB71C-C97E-4A88-B839-01FBD8AC706D}	Pergamasus suecicus	Trägårdh, 1936	0	0	2	0	0	0	0	0	0	0	0	0	0		Pergamasus suecicus				0		15
{47DCA169-0E6A-4610-833E-01FD6386C7DA}	Anachipteria	{62253267-A76C-4326-9948-6A5BD50334C8}	{259BB197-A750-454C-9AED-6CA3FA966B82}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{0B94B57D-CC62-4804-857D-5C04708B970D}	{97B9D022-B29D-43C2-B951-C8C3922FB9BE}	{8007489A-A222-4841-B9C2-34A59FF5FE28}	{259BB197-A750-454C-9AED-6CA3FA966B82}	{47DCA169-0E6A-4610-833E-01FD6386C7DA}		Anachipteria		0	0																	0		13
{B45DAA8E-87B0-49C6-B93A-02141861488C}	diadema	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{9F38DB16-787B-4CF0-8FCB-64BBDD6F1EA2}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{A36FF57C-6577-4E1F-89D2-6788F9273E9F}	{4442B3BF-4756-4258-8AF1-7F5B951346EF}	{A2ECAD2A-6B0A-4BED-B475-6E27D1BA2275}	{7B8EF3E3-6630-4EE8-A3C0-FB6F1C22680C}	{9F38DB16-787B-4CF0-8FCB-64BBDD6F1EA2}	{B45DAA8E-87B0-49C6-B93A-02141861488C}	Medetera diadema	(Linnaeus, 1767)	0	0	1	2	1	2	0	0	0	0	0	0	0		Medetera diadema				0		15
{E0F5E711-B9F6-41A8-804A-0227F123EB74}	Paratetraneuromyia	{62253267-A76C-4326-9948-6A5BD50334C8}	{AED42834-B131-4F7C-BB80-6F109989413F}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{A36FF57C-6577-4E1F-89D2-6788F9273E9F}	{4442B3BF-4756-4258-8AF1-7F5B951346EF}	{93B1280A-AC5D-48C8-BBBD-E9CC99F0C7E0}	{AED42834-B131-4F7C-BB80-6F109989413F}	{E0F5E711-B9F6-41A8-804A-0227F123EB74}		Paratetraneuromyia		0	0																	0		13
{E18098EA-4591-4F66-8443-022922ACCFE4}	cyanopus	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{C26985A0-7EC3-40D5-9032-7EB647BF260B}	{BD93BDBC-8F91-44E2-BE59-9772B3EDB4B4}	{3F1C39CD-FBBA-42B0-BC7C-028234A2AF4F}	{F3BD253F-A0C7-440C-A5E0-51ECAA478978}	{228CBFE6-5582-4244-806D-13765B3DFFB1}	{EFAD9EF5-DE33-47E4-9DE2-C5C4AD707AD8}	{4EF20B69-B307-43B7-851D-1D6B202E0606}	{C26985A0-7EC3-40D5-9032-7EB647BF260B}	{E18098EA-4591-4F66-8443-022922ACCFE4}	Pluteus cyanopus		0	2	0	0	0	0	0	0	0	0	0	0	0		Pluteus cyanopus				0		15
{76BEB843-F0BB-4C23-B4E0-022A11E8E97D}	Castanea	{62253267-A76C-4326-9948-6A5BD50334C8}	{77A4833E-B01A-471F-BAE7-4BE1487411AE}	{B8B18898-F17D-4346-8EC2-7663727141EF}	{9B6C9E05-8358-4C94-936D-AA5B60D2AEDB}	{4BEB2961-A509-4575-8F03-1FB00C9235F6}	{EE25380C-2D94-4019-82A4-F0D0FF80BA66}	{F051E500-2E6C-4616-BC16-257DE84FFDAC}	{77A4833E-B01A-471F-BAE7-4BE1487411AE}	{76BEB843-F0BB-4C23-B4E0-022A11E8E97D}		Castanea		0	0																	0		13
{935F8D65-6D94-4954-AD11-0242BC43F3F8}	copridis	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{11E857B8-89B5-44A5-94E2-4B1E1BAC5F20}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{0B94B57D-CC62-4804-857D-5C04708B970D}	{97B9D022-B29D-43C2-B951-C8C3922FB9BE}	{2215B0E3-3679-4641-B9BC-CC0279DAFE39}	{F633C2B8-37A7-4A5C-BA8B-C27AF1EFF2CA}	{11E857B8-89B5-44A5-94E2-4B1E1BAC5F20}	{935F8D65-6D94-4954-AD11-0242BC43F3F8}	Parasitus copridis		0	0	0	0	0	0	0	0	0	0	0	0	0		Parasitus copridis				0		15
{5D2A34A8-118E-4427-8D8F-0247751030AF}	Xylophilus	{62253267-A76C-4326-9948-6A5BD50334C8}	{064C2DCF-4A56-49BB-9309-FF3FE32DF3B2}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{A36FF57C-6577-4E1F-89D2-6788F9273E9F}	{C199CA77-A762-4E2E-8285-643A62752750}	{808AC383-0D23-4CF9-AD93-B89145E8697B}	{064C2DCF-4A56-49BB-9309-FF3FE32DF3B2}	{5D2A34A8-118E-4427-8D8F-0247751030AF}		Xylophilus		0	0																	0		13
{D2FEC901-7847-4CCC-9AB4-0251956F2560}	septentrionalis	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{C7331313-7A58-4502-92C9-6F805C542024}	{BD93BDBC-8F91-44E2-BE59-9772B3EDB4B4}	{3F1C39CD-FBBA-42B0-BC7C-028234A2AF4F}	{F3BD253F-A0C7-440C-A5E0-51ECAA478978}	{D8C4799E-A6B8-43B6-A0AC-7A01408D77FD}	{91B32813-913B-4E34-9B2A-1A46F36EE91D}	{F2E073EF-F4EB-4019-A29A-4B8A776E58EF}	{C7331313-7A58-4502-92C9-6F805C542024}	{D2FEC901-7847-4CCC-9AB4-0251956F2560}	Daedaleopsis septentrionalis		0	2	0	0	0	0	0	0	0	0	0	0	0		Daedaleopsis septentrionalis				0		15
{04787197-0D63-47DB-88CD-0255522AED1F}	Entoloma	{62253267-A76C-4326-9948-6A5BD50334C8}	{784007A3-BB13-4681-BBDC-BF7E8CE3925D}	{BD93BDBC-8F91-44E2-BE59-9772B3EDB4B4}	{3F1C39CD-FBBA-42B0-BC7C-028234A2AF4F}	{F3BD253F-A0C7-440C-A5E0-51ECAA478978}	{228CBFE6-5582-4244-806D-13765B3DFFB1}	{EFAD9EF5-DE33-47E4-9DE2-C5C4AD707AD8}	{784007A3-BB13-4681-BBDC-BF7E8CE3925D}	{04787197-0D63-47DB-88CD-0255522AED1F}		Entoloma		0	0																	0		13
{75754E7A-FBB7-431C-A256-025B3C339786}	cincta	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{84791F8A-9067-4900-A73E-0469D0E73860}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{A36FF57C-6577-4E1F-89D2-6788F9273E9F}	{4442B3BF-4756-4258-8AF1-7F5B951346EF}	{A2ECAD2A-6B0A-4BED-B475-6E27D1BA2275}	{62E1E908-EBA8-486A-B750-43548901AB15}	{84791F8A-9067-4900-A73E-0469D0E73860}	{75754E7A-FBB7-431C-A256-025B3C339786}	Phaonia cincta	(Zetterstedt 1846)	0	0	2	2	1	2	0	0	0	0	0	0	0		Phaonia cincta				0		15
{3C6AA632-ACDF-41AF-8507-026E90CB99E8}	viburni	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{D8ACEAB7-43CC-47F5-BC5C-EB862097EE01}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{A36FF57C-6577-4E1F-89D2-6788F9273E9F}	{4442B3BF-4756-4258-8AF1-7F5B951346EF}	{93B1280A-AC5D-48C8-BBBD-E9CC99F0C7E0}	{AED42834-B131-4F7C-BB80-6F109989413F}	{D8ACEAB7-43CC-47F5-BC5C-EB862097EE01}	{3C6AA632-ACDF-41AF-8507-026E90CB99E8}	Karshomyia viburni	(Felt 1907)	0	0	1	1	1	1	0	0	0	0	0	0	0		Karshomyia viburni	Karschomyia aceri		Russia (Europe & Far East), North America	0		15
{1BEAD6C9-2488-4965-BB20-027B0CC55C4B}	Calambus	{62253267-A76C-4326-9948-6A5BD50334C8}	{3D8C4449-9971-4572-A300-51535C0289AF}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{A36FF57C-6577-4E1F-89D2-6788F9273E9F}	{C199CA77-A762-4E2E-8285-643A62752750}	{808AC383-0D23-4CF9-AD93-B89145E8697B}	{3D8C4449-9971-4572-A300-51535C0289AF}	{1BEAD6C9-2488-4965-BB20-027B0CC55C4B}		Calambus		0	0																	0		13
{0D75F658-BFBB-49CD-9786-027F05719FDC}	glaucina	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{3E944962-A53D-46EE-8BD8-510081049F15}	{BD93BDBC-8F91-44E2-BE59-9772B3EDB4B4}	{3F1C39CD-FBBA-42B0-BC7C-028234A2AF4F}	{F3BD253F-A0C7-440C-A5E0-51ECAA478978}	{D8C4799E-A6B8-43B6-A0AC-7A01408D77FD}	{91B32813-913B-4E34-9B2A-1A46F36EE91D}	{CBA285F6-F0CF-4746-9B1F-3DA9573D3997}	{3E944962-A53D-46EE-8BD8-510081049F15}	{0D75F658-BFBB-49CD-9786-027F05719FDC}	Athelopsis glaucina		0	2	0	0	0	0	0	0	0	0	0	0	0		Athelopsis glaucina				0		15
{62569E5F-0E62-4D70-88D3-027F82CE8582}	Fabales	{D399EA24-21B1-4D5C-9BAE-CEEDAF5BB7FF}	{4BEB2961-A509-4575-8F03-1FB00C9235F6}	{B8B18898-F17D-4346-8EC2-7663727141EF}	{9B6C9E05-8358-4C94-936D-AA5B60D2AEDB}	{4BEB2961-A509-4575-8F03-1FB00C9235F6}	{62569E5F-0E62-4D70-88D3-027F82CE8582}					Fabales		0	0																	0		13
{3F1C39CD-FBBA-42B0-BC7C-028234A2AF4F}	Basidiomycota	{E9C5CB38-D6CF-4AAD-B96C-711C204A1206}	{BD93BDBC-8F91-44E2-BE59-9772B3EDB4B4}	{BD93BDBC-8F91-44E2-BE59-9772B3EDB4B4}	{3F1C39CD-FBBA-42B0-BC7C-028234A2AF4F}							Basidiomycota		0	0																	0		13
{62153FCE-1E76-49C7-9DA1-0286FB67D6B0}	scalaris	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{EAE699AB-C1C7-4EAD-85F6-3A06B7EF1876}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{A36FF57C-6577-4E1F-89D2-6788F9273E9F}	{C199CA77-A762-4E2E-8285-643A62752750}	{808AC383-0D23-4CF9-AD93-B89145E8697B}	{D29825ED-522B-40E9-B433-8D99BD68F5D8}	{EAE699AB-C1C7-4EAD-85F6-3A06B7EF1876}	{62153FCE-1E76-49C7-9DA1-0286FB67D6B0}	Saperda scalaris	(Linnaeus, 1758)	0	2	2	2	2	2	0	0	0	0	0	0	0		Saperda scalaris				0		15
{47DF1F0F-B496-4617-9771-02896890A0E3}	megacephalus	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{90A04A6C-BA77-44F9-8CFF-D6B2022FCC44}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{A36FF57C-6577-4E1F-89D2-6788F9273E9F}	{C199CA77-A762-4E2E-8285-643A62752750}	{808AC383-0D23-4CF9-AD93-B89145E8697B}	{7923B34C-4FB4-44A1-B487-817E66B6DD7E}	{90A04A6C-BA77-44F9-8CFF-D6B2022FCC44}	{47DF1F0F-B496-4617-9771-02896890A0E3}	Olisthaerus megacephalus	(Zetterstedt, 1828)	0	2	2	2	2	1	0	0	0	0	0	0	0		Olisthaerus megacephalus				0		15
{F1BF02A0-B729-4CFB-8B28-028AD43F05E3}	labilis	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{CB474AD8-12CB-4202-B462-0D5E410A7781}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{A36FF57C-6577-4E1F-89D2-6788F9273E9F}	{C199CA77-A762-4E2E-8285-643A62752750}	{808AC383-0D23-4CF9-AD93-B89145E8697B}	{26449392-5F23-4C55-BB69-10A2267F27BA}	{CB474AD8-12CB-4202-B462-0D5E410A7781}	{F1BF02A0-B729-4CFB-8B28-028AD43F05E3}	Cryptophagus labilis	Erichson, 1846	0	3	2	2	2	2	0	0	0	0	0	0	0		Cryptophagus labilis				0		15
{A48332B3-F6AA-466C-8DC0-028C6F536EAB}	amianthinum	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{3FBB3D14-610F-4256-B36E-CC3014E93771}	{BD93BDBC-8F91-44E2-BE59-9772B3EDB4B4}	{3F1C39CD-FBBA-42B0-BC7C-028234A2AF4F}	{F3BD253F-A0C7-440C-A5E0-51ECAA478978}	{228CBFE6-5582-4244-806D-13765B3DFFB1}	{EFAD9EF5-DE33-47E4-9DE2-C5C4AD707AD8}	{9A09A29C-19D5-41C4-A351-F3EE315CC6C1}	{3FBB3D14-610F-4256-B36E-CC3014E93771}	{A48332B3-F6AA-466C-8DC0-028C6F536EAB}	Cystoderma amianthinum		0	2	0	0	0	0	0	0	0	0	0	0	0		Cystoderma amianthinum				0		15
{B275279D-78FD-4B28-BF65-028CFAD0E416}	nigrocaeruleus	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{5545432D-4B72-42B6-B3A3-3821878EC825}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{A36FF57C-6577-4E1F-89D2-6788F9273E9F}	{C199CA77-A762-4E2E-8285-643A62752750}	{808AC383-0D23-4CF9-AD93-B89145E8697B}	{7923B34C-4FB4-44A1-B487-817E66B6DD7E}	{5545432D-4B72-42B6-B3A3-3821878EC825}	{B275279D-78FD-4B28-BF65-028CFAD0E416}	Quedius nigrocaeruleus	Fauvel, 1874	0	3	1	1	1	1	0	0	0	0	0	0	0		Quedius nigrocaeruleus				0		15
